Run Number, Maximum X, Frame Reached
67,5026,3618
0,5025,3087
10,5025,3258
20,5025,3308
30,5025,3381
40,5025,3484
50,5025,3534
60,5025,3653
70,5025,3681
80,5024,3206
90,5024,3320
2,4355,2862
52,3668,2216
4,2692,1617
63,2691,1516
76,2691,1516
7,2691,1525
66,2691,1581
74,2691,1582
26,2691,1607
48,2691,1650
19,2691,1741
9,2691,1838
92,2690,1342
84,2690,1386
78,2690,1512
53,2690,1514
68,2690,1525
45,2690,1567
82,1822,1006
47,1767,991
89,1767,1041
43,517,285
81,516,280
83,514,280
31,513,298
16,511,307
38,508,298
87,504,279
55,503,272
46,502,285
95,501,251
28,500,280
85,498,281
15,494,281
35,488,298
39,488,298
97,487,252
65,487,311
59,485,260
54,485,271
25,484,280
29,483,280
57,481,280
6,478,282
8,473,272
34,473,297
41,471,253
75,469,294
17,468,288
3,464,281
33,463,281
24,456,257
14,455,263
11,453,277
22,453,280
36,453,282
49,451,248
86,445,244
32,440,250
42,438,236
18,436,276
99,433,221
37,430,280
79,430,281
91,427,219
44,415,230
56,415,242
77,397,243
58,394,221
61,394,229
96,393,203
98,393,203
23,393,229
12,393,231
72,392,233
21,392,235
62,392,235
93,391,207
64,391,221
88,391,221
71,391,225
5,391,231
27,391,233
94,390,203
51,390,227
1,389,213
69,389,229
73,389,239
13,387,253
